invoice_id,Branch,City,category,unit_price,quantity,date,time,payment_method,rating,profit_margin,total_amount
1939,Walm024,Carrollton,Home And Lifestyle,55.0,3.0,2022-09-18,07:30:00,Ewallet,7.0,0.48,165.0
1940,Walm009,Plano,Fashion Accessories,48.0,3.0,2022-08-20,16:04:00,Ewallet,8.0,0.48,144.0
1941,Walm078,Del Rio,Home And Lifestyle,74.0,3.0,2021-03-18,17:32:00,Ewallet,5.0,0.33,222.0
1942,Walm005,Fort Worth,Fashion Accessories,45.0,1.0,2020-07-20,19:40:00,Ewallet,6.0,0.48,45.0
1943,Walm030,Richardson,Home And Lifestyle,72.0,1.0,2023-01-25,21:14:00,Ewallet,7.0,0.48,72.0
1944,Walm012,Garland,Fashion Accessories,65.0,3.0,2020-07-09,21:01:00,Ewallet,6.0,0.48,195.0
1945,Walm057,Euless,Home And Lifestyle,34.0,1.0,2021-07-30,08:25:00,Ewallet,6.0,0.33,34.0
1946,Walm036,Allen,Fashion Accessories,40.0,2.0,2021-12-04,23:00:00,Ewallet,8.0,0.48,80.0
1947,Walm033,Pearland,Home And Lifestyle,24.0,1.0,2022-04-07,07:10:00,Ewallet,7.0,0.48,24.0
1948,Walm062,Galveston,Fashion Accessories,68.0,2.0,2020-09-20,09:54:00,Ewallet,8.0,0.33,136.0
1949,Walm013,Irving,Home And Lifestyle,22.0,1.0,2023-12-28,07:30:00,Ewallet,6.0,0.48,22.0
1950,Walm012,Garland,Fashion Accessories,40.0,2.0,2022-10-12,19:03:00,Ewallet,4.0,0.48,80.0
1951,Walm006,El Paso,Home And Lifestyle,44.0,3.0,2021-03-24,17:40:00,Ewallet,4.0,0.48,132.0
1952,Walm001,Houston,Fashion Accessories,38.0,3.0,2020-05-06,13:23:00,Ewallet,4.0,0.36,114.0
1953,Walm083,Farmers Branch,Home And Lifestyle,78.0,1.0,2020-07-30,13:18:00,Ewallet,7.0,0.33,78.0
1954,Walm015,Grand Prairie,Fashion Accessories,75.0,2.0,2023-05-23,07:06:00,Ewallet,7.0,0.48,150.0
1955,Walm010,Laredo,Home And Lifestyle,55.0,1.0,2021-09-24,19:01:00,Ewallet,6.0,0.48,55.0
1956,Walm069,Rockwall,Fashion Accessories,42.0,2.0,2020-01-02,15:05:00,Ewallet,6.0,0.33,84.0
1957,Walm063,Georgetown,Home And Lifestyle,22.0,3.0,2022-07-20,10:36:00,Ewallet,9.0,0.33,66.0
1958,Walm045,Missouri City,Fashion Accessories,35.0,3.0,2023-04-20,11:57:00,Credit Card,4.0,0.48,105.0
1959,Walm002,Dallas,Home And Lifestyle,58.0,2.0,2023-08-17,16:12:00,Ewallet,9.0,0.36,116.0
1960,Walm053,Conroe,Fashion Accessories,66.0,3.0,2021-08-29,12:29:00,Ewallet,6.0,0.57,198.0
1961,Walm017,Mckinney,Home And Lifestyle,66.0,3.0,2023-11-05,20:46:00,Ewallet,6.0,0.48,198.0
1962,Walm008,Corpus Christi,Fashion Accessories,43.0,1.0,2023-12-11,10:50:00,Ewallet,8.0,0.48,43.0
1963,Walm026,Denton,Home And Lifestyle,53.0,2.0,2023-08-14,06:47:00,Ewallet,9.0,0.48,106.0
1964,Walm080,Nacogdoches,Fashion Accessories,47.0,3.0,2021-09-18,22:33:00,Ewallet,5.0,0.33,141.0
1965,Walm012,Garland,Home And Lifestyle,78.0,1.0,2022-12-18,06:45:00,Ewallet,7.0,0.48,78.0
1966,Walm043,Baytown,Fashion Accessories,34.0,2.0,2020-05-23,12:21:00,Ewallet,6.0,0.48,68.0
1967,Walm002,Dallas,Home And Lifestyle,45.0,3.0,2021-08-05,20:25:00,Ewallet,9.0,0.36,135.0
1968,Walm063,Georgetown,Fashion Accessories,41.0,1.0,2022-10-25,06:26:00,Ewallet,4.0,0.33,41.0
1969,Walm042,Bryan,Home And Lifestyle,58.0,1.0,2023-02-23,12:28:00,Ewallet,6.0,0.48,58.0
1970,Walm052,Mansfield,Fashion Accessories,75.0,3.0,2023-07-25,09:12:00,Ewallet,5.0,0.57,225.0
1971,Walm096,Eagle Pass,Home And Lifestyle,66.0,1.0,2020-10-06,19:30:00,Ewallet,7.0,0.33,66.0
1972,Walm069,Rockwall,Fashion Accessories,62.0,3.0,2021-06-15,19:15:00,Ewallet,4.0,0.33,186.0
1973,Walm066,Grapevine,Home And Lifestyle,80.0,1.0,2020-10-24,07:27:00,Ewallet,6.0,0.33,80.0
1974,Walm043,Baytown,Fashion Accessories,58.0,1.0,2020-05-26,09:50:00,Ewallet,7.0,0.48,58.0
1975,Walm027,Abilene,Home And Lifestyle,52.0,3.0,2023-12-01,21:41:00,Ewallet,6.0,0.48,156.0
1976,Walm080,Nacogdoches,Fashion Accessories,44.0,2.0,2022-11-30,18:29:00,Ewallet,8.0,0.33,88.0
1977,Walm078,Del Rio,Home And Lifestyle,70.0,1.0,2020-12-25,14:54:00,Ewallet,4.0,0.33,70.0
1978,Walm018,Frisco,Fashion Accessories,31.0,2.0,2023-04-30,22:17:00,Ewallet,7.0,0.48,62.0
1979,Walm060,Desoto,Home And Lifestyle,46.0,2.0,2020-02-08,12:25:00,Ewallet,5.0,0.33,92.0
1980,Walm077,Coppell,Fashion Accessories,15.0,3.0,2020-09-15,09:50:00,Ewallet,6.0,0.33,45.0
1981,Walm005,Fort Worth,Home And Lifestyle,50.0,1.0,2020-03-04,17:18:00,Ewallet,7.0,0.48,50.0
1982,Walm026,Denton,Fashion Accessories,52.0,3.0,2023-05-02,19:45:00,Ewallet,8.0,0.48,156.0
1983,Walm016,Brownsville,Home And Lifestyle,26.0,2.0,2020-10-13,16:43:00,Ewallet,4.0,0.48,52.0
1984,Walm067,Haltom City,Fashion Accessories,80.0,1.0,2021-12-01,10:09:00,Ewallet,8.0,0.33,80.0
1985,Walm049,North Richland Hills,Home And Lifestyle,58.0,1.0,2023-05-10,14:47:00,Ewallet,4.0,0.48,58.0
1986,Walm088,Cleburne,Fashion Accessories,83.0,3.0,2023-05-18,08:38:00,Ewallet,6.0,0.33,249.0
1987,Walm098,Mineral Wells,Home And Lifestyle,52.0,1.0,2023-10-29,20:15:00,Ewallet,8.0,0.18,52.0
1988,Walm016,Brownsville,Fashion Accessories,64.0,1.0,2020-08-25,13:05:00,Ewallet,7.0,0.48,64.0
1989,Walm088,Cleburne,Home And Lifestyle,55.0,1.0,2023-05-26,14:54:00,Ewallet,8.0,0.33,55.0
1990,Walm033,Pearland,Fashion Accessories,29.0,2.0,2021-02-28,09:22:00,Ewallet,9.0,0.48,58.0
1991,Walm036,Allen,Home And Lifestyle,66.0,3.0,2023-06-30,19:17:00,Ewallet,8.0,0.48,198.0
1992,Walm067,Haltom City,Fashion Accessories,20.0,2.0,2020-08-03,20:38:00,Ewallet,7.0,0.33,40.0
1993,Walm015,Grand Prairie,Home And Lifestyle,41.0,3.0,2020-04-03,14:03:00,Ewallet,7.0,0.48,123.0
1994,Walm044,Pharr,Fashion Accessories,19.0,1.0,2022-01-10,06:19:00,Ewallet,6.0,0.48,19.0
1995,Walm004,Austin,Home And Lifestyle,52.0,2.0,2022-06-20,07:34:00,Ewallet,9.0,0.48,104.0
1996,Walm037,League City,Fashion Accessories,38.0,3.0,2020-01-24,07:33:00,Ewallet,5.0,0.48,114.0
1997,Walm070,Hurst,Home And Lifestyle,65.0,3.0,2021-04-17,08:09:00,Ewallet,8.0,0.33,195.0
1998,Walm016,Brownsville,Fashion Accessories,36.0,1.0,2020-08-14,16:02:00,Ewallet,7.0,0.48,36.0
1999,Walm002,Dallas,Home And Lifestyle,82.0,3.0,2023-12-17,09:24:00,Ewallet,4.0,0.36,246.0
2000,Walm004,Austin,Fashion Accessories,75.0,1.0,2021-08-07,12:03:00,Ewallet,9.0,0.48,75.0
2001,Walm011,Lubbock,Home And Lifestyle,41.0,1.0,2020-03-16,16:06:00,Ewallet,7.0,0.48,41.0
2002,Walm095,Big Spring,Fashion Accessories,31.0,2.0,2022-12-23,06:47:00,Ewallet,8.0,0.33,62.0
2003,Walm066,Grapevine,Home And Lifestyle,62.0,3.0,2023-07-24,22:29:00,Ewallet,6.0,0.33,186.0
2004,Walm005,Fort Worth,Fashion Accessories,26.0,2.0,2020-11-02,14:51:00,Ewallet,5.0,0.48,52.0
2005,Walm053,Conroe,Home And Lifestyle,39.0,1.0,2022-10-24,18:21:00,Ewallet,7.0,0.57,39.0
2006,Walm094,Alamo,Fashion Accessories,44.0,3.0,2020-03-03,08:50:00,Ewallet,8.0,0.33,132.0
2007,Walm034,College Station,Home And Lifestyle,61.0,1.0,2022-07-08,10:27:00,Ewallet,9.0,0.48,61.0
2008,Walm093,Angleton,Fashion Accessories,37.0,1.0,2020-02-20,07:35:00,Ewallet,7.0,0.33,37.0
2009,Walm008,Corpus Christi,Home And Lifestyle,65.0,2.0,2023-01-24,21:45:00,Ewallet,7.0,0.48,130.0
2010,Walm011,Lubbock,Fashion Accessories,17.0,2.0,2022-10-21,15:23:00,Ewallet,8.0,0.48,34.0
2011,Walm053,Conroe,Home And Lifestyle,71.0,2.0,2022-01-03,21:53:00,Ewallet,6.0,0.57,142.0
2012,Walm088,Cleburne,Fashion Accessories,84.0,2.0,2023-10-04,21:21:00,Ewallet,6.0,0.33,168.0
2013,Walm024,Carrollton,Home And Lifestyle,80.0,3.0,2021-09-16,19:10:00,Ewallet,7.0,0.48,240.0
2014,Walm041,Mission,Fashion Accessories,58.0,1.0,2022-02-01,06:47:00,Ewallet,9.0,0.48,58.0
2015,Walm006,El Paso,Home And Lifestyle,30.0,2.0,2020-04-02,17:20:00,Ewallet,7.0,0.48,60.0
2016,Walm036,Allen,Fashion Accessories,58.0,3.0,2023-12-03,18:24:00,Ewallet,4.0,0.48,174.0
2017,Walm030,Richardson,Home And Lifestyle,19.0,3.0,2021-03-01,17:52:00,Ewallet,7.0,0.48,57.0
2018,Walm090,Brownwood,Fashion Accessories,66.0,2.0,2021-09-08,20:18:00,Ewallet,9.0,0.33,132.0
2019,Walm031,Lewisville,Home And Lifestyle,41.0,1.0,2021-07-06,11:42:00,Ewallet,7.0,0.48,41.0
2020,Walm018,Frisco,Fashion Accessories,18.0,2.0,2021-01-24,22:01:00,Ewallet,4.0,0.48,36.0
2021,Walm043,Baytown,Home And Lifestyle,46.0,3.0,2021-01-20,22:16:00,Ewallet,7.0,0.48,138.0
2022,Walm079,La Porte,Fashion Accessories,64.0,1.0,2023-11-27,16:43:00,Ewallet,9.0,0.33,64.0
2023,Walm064,Bedford,Home And Lifestyle,34.0,2.0,2020-08-05,07:46:00,Ewallet,9.0,0.33,68.0
2024,Walm040,Edinburg,Fashion Accessories,77.0,3.0,2023-05-16,20:30:00,Ewallet,9.0,0.48,231.0
2025,Walm011,Lubbock,Home And Lifestyle,17.0,2.0,2020-05-22,09:08:00,Ewallet,8.0,0.48,34.0
2026,Walm098,Mineral Wells,Fashion Accessories,49.0,2.0,2021-04-17,16:51:00,Ewallet,6.0,0.18,98.0
2027,Walm097,Alice,Home And Lifestyle,85.0,2.0,2021-04-24,16:30:00,Ewallet,4.0,0.18,170.0
2028,Walm071,Lufkin,Fashion Accessories,36.0,3.0,2023-07-09,11:20:00,Ewallet,6.0,0.33,108.0
2029,Walm063,Georgetown,Home And Lifestyle,84.0,2.0,2023-08-10,15:26:00,Ewallet,5.0,0.33,168.0
2030,Walm014,Amarillo,Fashion Accessories,51.0,1.0,2021-04-27,10:44:00,Ewallet,7.0,0.48,51.0
2031,Walm040,Edinburg,Home And Lifestyle,52.0,2.0,2023-06-02,06:54:00,Ewallet,9.0,0.48,104.0
2032,Walm078,Del Rio,Fashion Accessories,48.0,2.0,2022-04-15,13:34:00,Ewallet,9.0,0.33,96.0
2033,Walm100,Canyon,Home And Lifestyle,50.0,2.0,2021-12-10,20:36:00,Ewallet,6.0,0.18,100.0
2034,Walm090,Brownwood,Fashion Accessories,51.0,1.0,2022-01-05,21:08:00,Ewallet,4.0,0.33,51.0
2035,Walm007,Arlington,Home And Lifestyle,15.0,1.0,2020-11-01,06:09:00,Ewallet,7.0,0.48,15.0
2036,Walm077,Coppell,Fashion Accessories,52.0,3.0,2023-02-18,21:18:00,Ewallet,7.0,0.33,156.0
2037,Walm078,Del Rio,Home And Lifestyle,49.0,3.0,2022-06-30,09:31:00,Ewallet,6.0,0.33,147.0
2038,Walm021,Mcallen,Fashion Accessories,72.0,2.0,2023-10-24,15:20:00,Ewallet,4.0,0.48,144.0
2039,Walm020,Killeen,Home And Lifestyle,82.0,2.0,2021-08-31,16:56:00,Ewallet,7.0,0.48,164.0
2040,Walm063,Georgetown,Fashion Accessories,74.0,2.0,2023-09-22,06:30:00,Ewallet,4.0,0.33,148.0
2041,Walm047,Flower Mound,Home And Lifestyle,25.0,2.0,2021-05-22,13:59:00,Ewallet,6.0,0.48,50.0
2042,Walm036,Allen,Fashion Accessories,77.0,2.0,2020-07-13,13:04:00,Ewallet,5.0,0.48,154.0
2043,Walm080,Nacogdoches,Home And Lifestyle,73.0,3.0,2020-05-01,15:12:00,Ewallet,7.0,0.33,219.0
2044,Walm004,Austin,Fashion Accessories,85.0,1.0,2021-07-11,13:08:00,Ewallet,6.0,0.48,85.0
2045,Walm014,Amarillo,Home And Lifestyle,79.0,3.0,2023-12-24,07:34:00,Ewallet,9.0,0.48,237.0
2046,Walm072,Lancaster,Fashion Accessories,66.0,3.0,2023-10-24,21:59:00,Ewallet,7.0,0.33,198.0
2047,Walm011,Lubbock,Home And Lifestyle,18.0,1.0,2022-06-26,17:34:00,Ewallet,9.0,0.48,18.0
2048,Walm018,Frisco,Fashion Accessories,40.0,2.0,2021-07-28,19:08:00,Ewallet,4.0,0.48,80.0
2049,Walm097,Alice,Home And Lifestyle,74.0,3.0,2020-10-21,18:44:00,Ewallet,9.0,0.18,222.0
2050,Walm085,Kerrville,Fashion Accessories,58.0,1.0,2021-01-22,13:58:00,Ewallet,7.0,0.33,58.0
2051,Walm093,Angleton,Home And Lifestyle,53.0,2.0,2022-07-23,14:33:00,Ewallet,5.0,0.33,106.0
2052,Walm057,Euless,Fashion Accessories,15.0,3.0,2023-09-03,09:28:00,Ewallet,7.0,0.33,45.0
2053,Walm090,Brownwood,Home And Lifestyle,42.0,3.0,2022-08-04,16:10:00,Ewallet,7.0,0.33,126.0
2054,Walm064,Bedford,Fashion Accessories,46.0,1.0,2022-03-04,07:29:00,Ewallet,8.0,0.33,46.0
2055,Walm033,Pearland,Home And Lifestyle,22.0,3.0,2022-06-14,06:34:00,Ewallet,8.0,0.48,66.0
2056,Walm011,Lubbock,Fashion Accessories,38.0,2.0,2022-10-25,12:17:00,Ewallet,7.0,0.48,76.0
2057,Walm026,Denton,Home And Lifestyle,59.0,2.0,2022-06-19,07:00:00,Ewallet,4.0,0.48,118.0
2058,Walm079,La Porte,Fashion Accessories,83.0,3.0,2021-12-01,13:02:00,Ewallet,9.0,0.33,249.0
2059,Walm009,Plano,Home And Lifestyle,19.0,3.0,2021-11-27,13:50:00,Ewallet,8.0,0.48,57.0
2060,Walm081,Friendswood,Fashion Accessories,77.0,3.0,2020-07-24,21:13:00,Ewallet,5.0,0.33,231.0
2061,Walm040,Edinburg,Home And Lifestyle,49.0,1.0,2022-10-22,07:44:00,Ewallet,6.0,0.48,49.0
2062,Walm012,Garland,Fashion Accessories,47.0,2.0,2021-02-25,14:36:00,Ewallet,8.0,0.48,94.0
2063,Walm068,Burleson,Home And Lifestyle,58.0,3.0,2023-04-04,12:52:00,Ewallet,8.0,0.33,174.0
2064,Walm013,Irving,Fashion Accessories,28.0,1.0,2021-08-17,15:52:00,Ewallet,7.0,0.48,28.0
2065,Walm014,Amarillo,Home And Lifestyle,28.0,3.0,2020-04-15,11:26:00,Ewallet,9.0,0.48,84.0
2066,Walm049,North Richland Hills,Fashion Accessories,43.0,2.0,2023-10-26,21:35:00,Ewallet,5.0,0.48,86.0
2067,Walm057,Euless,Home And Lifestyle,70.0,1.0,2021-10-02,22:58:00,Ewallet,7.0,0.33,70.0
2068,Walm041,Mission,Fashion Accessories,48.0,3.0,2022-02-06,14:29:00,Ewallet,8.0,0.48,144.0
2069,Walm037,League City,Home And Lifestyle,84.0,2.0,2021-09-19,12:53:00,Ewallet,7.0,0.48,168.0
2070,Walm077,Coppell,Fashion Accessories,80.0,3.0,2021-11-25,06:59:00,Ewallet,6.0,0.33,240.0
2071,Walm040,Edinburg,Home And Lifestyle,78.0,2.0,2023-01-14,13:25:00,Ewallet,5.0,0.48,156.0
2072,Walm034,College Station,Fashion Accessories,25.0,2.0,2023-07-15,19:52:00,Ewallet,8.0,0.48,50.0
2073,Walm072,Lancaster,Home And Lifestyle,30.0,3.0,2021-01-18,16:37:00,Ewallet,8.0,0.33,90.0
2074,Walm062,Galveston,Fashion Accessories,62.0,2.0,2020-09-19,15:02:00,Ewallet,8.0,0.33,124.0
2075,Walm010,Laredo,Home And Lifestyle,81.0,2.0,2022-06-15,17:54:00,Ewallet,6.0,0.48,162.0
2076,Walm083,Farmers Branch,Fashion Accessories,42.0,2.0,2022-11-15,15:58:00,Ewallet,9.0,0.33,84.0
2077,Walm002,Dallas,Home And Lifestyle,54.0,1.0,2022-04-06,17:28:00,Ewallet,8.0,0.36,54.0
2078,Walm058,Port Arthur,Fashion Accessories,44.0,1.0,2023-09-18,22:50:00,Ewallet,8.0,0.33,44.0
2079,Walm023,Midland,Home And Lifestyle,29.0,1.0,2023-01-30,12:18:00,Ewallet,9.0,0.48,29.0
2080,Walm041,Mission,Fashion Accessories,82.0,2.0,2022-06-17,18:29:00,Ewallet,4.0,0.48,164.0
2081,Walm090,Brownwood,Home And Lifestyle,33.0,2.0,2021-12-07,19:29:00,Ewallet,6.0,0.33,66.0
2082,Walm076,Huntsville,Fashion Accessories,15.0,3.0,2020-04-06,17:28:00,Ewallet,5.0,0.33,45.0
2083,Walm040,Edinburg,Home And Lifestyle,70.0,3.0,2023-10-24,18:50:00,Ewallet,6.0,0.48,210.0
2084,Walm042,Bryan,Fashion Accessories,18.0,3.0,2020-12-29,22:18:00,Ewallet,6.0,0.48,54.0
2085,Walm059,Pflugerville,Home And Lifestyle,33.0,1.0,2021-08-23,14:06:00,Ewallet,5.0,0.33,33.0
2086,Walm030,Richardson,Fashion Accessories,25.0,2.0,2020-06-03,15:47:00,Ewallet,6.0,0.48,50.0
2087,Walm071,Lufkin,Home And Lifestyle,78.0,1.0,2023-06-23,14:29:00,Ewallet,7.0,0.33,78.0
2088,Walm069,Rockwall,Fashion Accessories,69.0,2.0,2021-12-27,17:38:00,Ewallet,6.0,0.33,138.0
2089,Walm028,Odessa,Home And Lifestyle,64.0,1.0,2022-12-26,11:59:00,Ewallet,7.0,0.48,64.0
2090,Walm015,Grand Prairie,Fashion Accessories,34.0,3.0,2023-12-29,15:25:00,Ewallet,6.0,0.48,102.0
2091,Walm022,Mesquite,Home And Lifestyle,49.0,2.0,2021-10-31,18:06:00,Ewallet,9.0,0.48,98.0
2092,Walm021,Mcallen,Fashion Accessories,26.0,3.0,2021-07-20,22:55:00,Ewallet,9.0,0.48,78.0
2093,Walm007,Arlington,Home And Lifestyle,65.0,3.0,2020-05-10,22:40:00,Ewallet,5.0,0.48,195.0
2094,Walm040,Edinburg,Fashion Accessories,85.0,3.0,2023-03-16,10:01:00,Ewallet,8.0,0.48,255.0
2095,Walm049,North Richland Hills,Home And Lifestyle,63.0,2.0,2023-08-26,06:34:00,Ewallet,9.0,0.48,126.0
2096,Walm092,Lake Jackson,Fashion Accessories,81.0,3.0,2023-06-06,15:53:00,Ewallet,9.0,0.33,243.0
2097,Walm039,Longview,Home And Lifestyle,81.0,1.0,2020-08-12,20:12:00,Ewallet,6.0,0.48,81.0
2098,Walm067,Haltom City,Fashion Accessories,46.0,3.0,2022-07-27,07:41:00,Ewallet,7.0,0.33,138.0
2099,Walm013,Irving,Home And Lifestyle,27.0,1.0,2022-10-01,11:09:00,Ewallet,4.0,0.48,27.0
2100,Walm043,Baytown,Fashion Accessories,51.0,3.0,2023-04-02,12:53:00,Ewallet,9.0,0.48,153.0
2101,Walm048,Harlingen,Home And Lifestyle,75.0,1.0,2022-06-28,20:06:00,Ewallet,9.0,0.48,75.0
2102,Walm022,Mesquite,Fashion Accessories,77.0,3.0,2021-10-12,08:22:00,Ewallet,7.0,0.48,231.0
2103,Walm061,Cedar Park,Home And Lifestyle,51.0,2.0,2020-08-21,11:10:00,Ewallet,5.0,0.33,102.0
2104,Walm022,Mesquite,Fashion Accessories,60.0,2.0,2021-11-09,17:47:00,Ewallet,8.0,0.48,120.0
2105,Walm078,Del Rio,Home And Lifestyle,80.0,2.0,2020-06-06,19:49:00,Ewallet,4.0,0.33,160.0
2106,Walm018,Frisco,Fashion Accessories,79.0,1.0,2022-07-02,15:28:00,Ewallet,9.0,0.48,79.0
2107,Walm063,Georgetown,Home And Lifestyle,42.0,1.0,2023-02-10,12:06:00,Ewallet,7.0,0.33,42.0
2108,Walm081,Friendswood,Fashion Accessories,42.0,2.0,2023-11-26,06:38:00,Ewallet,8.0,0.33,84.0
2109,Walm080,Nacogdoches,Home And Lifestyle,39.0,1.0,2020-08-11,14:33:00,Ewallet,7.0,0.33,39.0
2110,Walm098,Mineral Wells,Fashion Accessories,50.0,3.0,2020-03-08,19:46:00,Ewallet,9.0,0.18,150.0
2111,Walm037,League City,Home And Lifestyle,16.0,3.0,2021-09-08,21:53:00,Ewallet,4.0,0.48,48.0
2112,Walm090,Brownwood,Fashion Accessories,27.0,1.0,2023-12-06,18:24:00,Ewallet,8.0,0.33,27.0
2113,Walm077,Coppell,Home And Lifestyle,74.0,1.0,2020-08-27,07:00:00,Ewallet,8.0,0.33,74.0
2114,Walm068,Burleson,Fashion Accessories,67.0,2.0,2021-07-04,16:59:00,Ewallet,6.0,0.33,134.0
2115,Walm039,Longview,Home And Lifestyle,82.0,2.0,2022-07-20,14:26:00,Ewallet,8.0,0.48,164.0
2116,Walm098,Mineral Wells,Fashion Accessories,32.0,3.0,2022-05-02,13:53:00,Ewallet,8.0,0.18,96.0
2117,Walm020,Killeen,Home And Lifestyle,44.0,1.0,2021-05-14,21:17:00,Ewallet,8.0,0.48,44.0
2118,Walm090,Brownwood,Fashion Accessories,25.0,3.0,2020-11-15,16:35:00,Ewallet,4.0,0.33,75.0
2119,Walm030,Richardson,Home And Lifestyle,25.0,2.0,2021-11-29,11:43:00,Ewallet,4.0,0.48,50.0
2120,Walm071,Lufkin,Fashion Accessories,80.0,1.0,2021-08-02,17:36:00,Ewallet,4.0,0.33,80.0
2121,Walm002,Dallas,Home And Lifestyle,74.0,2.0,2023-10-12,07:14:00,Ewallet,8.0,0.36,148.0
2122,Walm016,Brownsville,Fashion Accessories,48.0,1.0,2022-07-23,17:24:00,Ewallet,5.0,0.48,48.0
2123,Walm062,Galveston,Home And Lifestyle,71.0,3.0,2023-07-21,22:55:00,Ewallet,4.0,0.33,213.0
2124,Walm005,Fort Worth,Fashion Accessories,15.0,1.0,2022-06-16,17:22:00,Ewallet,7.0,0.48,15.0
2125,Walm027,Abilene,Home And Lifestyle,35.0,1.0,2020-01-09,18:46:00,Ewallet,6.0,0.48,35.0
2126,Walm085,Kerrville,Fashion Accessories,51.0,2.0,2022-03-12,19:18:00,Ewallet,9.0,0.33,102.0
2127,Walm012,Garland,Home And Lifestyle,84.0,3.0,2020-05-13,18:50:00,Ewallet,8.0,0.48,252.0
2128,Walm093,Angleton,Fashion Accessories,43.0,1.0,2021-12-31,16:10:00,Ewallet,6.0,0.33,43.0
2129,Walm010,Laredo,Home And Lifestyle,72.0,3.0,2021-02-11,17:35:00,Ewallet,5.0,0.48,216.0
2130,Walm091,Little Elm,Fashion Accessories,53.0,1.0,2021-06-27,17:11:00,Ewallet,4.0,0.33,53.0
2131,Walm023,Midland,Home And Lifestyle,69.0,2.0,2020-02-28,10:04:00,Ewallet,9.0,0.48,138.0
2132,Walm024,Carrollton,Fashion Accessories,15.0,1.0,2021-09-13,07:45:00,Ewallet,4.0,0.48,15.0
2133,Walm024,Carrollton,Home And Lifestyle,65.0,2.0,2022-06-22,21:04:00,Ewallet,8.0,0.48,130.0
2134,Walm040,Edinburg,Fashion Accessories,25.0,2.0,2023-07-01,06:03:00,Ewallet,6.0,0.48,50.0
2135,Walm081,Friendswood,Home And Lifestyle,15.0,2.0,2022-08-09,13:14:00,Ewallet,4.0,0.33,30.0
2136,Walm027,Abilene,Fashion Accessories,22.0,1.0,2022-04-21,21:18:00,Ewallet,4.0,0.48,22.0
2137,Walm023,Midland,Home And Lifestyle,20.0,1.0,2020-12-26,08:40:00,Ewallet,5.0,0.48,20.0
2138,Walm006,El Paso,Fashion Accessories,54.0,3.0,2023-02-28,19:29:00,Ewallet,5.0,0.48,162.0
2139,Walm098,Mineral Wells,Home And Lifestyle,48.0,1.0,2022-10-20,19:32:00,Ewallet,5.0,0.18,48.0
2140,Walm013,Irving,Fashion Accessories,51.0,2.0,2023-02-27,20:14:00,Ewallet,5.0,0.48,102.0
2141,Walm095,Big Spring,Home And Lifestyle,50.0,3.0,2022-02-28,22:40:00,Ewallet,7.0,0.33,150.0
2142,Walm053,Conroe,Fashion Accessories,48.0,2.0,2020-03-22,22:56:00,Ewallet,8.0,0.57,96.0
2143,Walm094,Alamo,Home And Lifestyle,69.0,2.0,2020-01-21,07:09:00,Ewallet,9.0,0.33,138.0
2144,Walm044,Pharr,Fashion Accessories,69.0,3.0,2020-10-10,09:41:00,Ewallet,7.0,0.48,207.0
2145,Walm080,Nacogdoches,Home And Lifestyle,23.0,1.0,2020-01-15,07:45:00,Ewallet,4.0,0.33,23.0
2146,Walm088,Cleburne,Fashion Accessories,46.0,3.0,2020-06-24,10:41:00,Ewallet,9.0,0.33,138.0
2147,Walm051,New Braunfels,Home And Lifestyle,24.0,3.0,2020-06-25,14:28:00,Ewallet,5.0,0.48,72.0
2148,Walm059,Pflugerville,Fashion Accessories,25.0,1.0,2020-06-14,06:37:00,Ewallet,6.0,0.33,25.0
2149,Walm020,Killeen,Home And Lifestyle,80.0,3.0,2021-10-29,13:30:00,Ewallet,9.0,0.48,240.0
2150,Walm007,Arlington,Fashion Accessories,48.0,3.0,2021-10-01,18:02:00,Ewallet,8.0,0.48,144.0
2151,Walm070,Hurst,Home And Lifestyle,32.0,2.0,2023-07-21,09:28:00,Ewallet,9.0,0.33,64.0
2152,Walm078,Del Rio,Fashion Accessories,51.0,3.0,2021-10-01,10:14:00,Ewallet,7.0,0.33,153.0
2153,Walm061,Cedar Park,Home And Lifestyle,21.0,1.0,2023-11-21,14:05:00,Ewallet,5.0,0.33,21.0
2154,Walm007,Arlington,Fashion Accessories,44.0,1.0,2023-05-12,18:23:00,Ewallet,4.0,0.48,44.0
2155,Walm039,Longview,Home And Lifestyle,37.0,1.0,2023-01-30,13:32:00,Ewallet,9.0,0.48,37.0
2156,Walm012,Garland,Fashion Accessories,31.0,1.0,2021-01-23,08:40:00,Ewallet,9.0,0.48,31.0
2157,Walm026,Denton,Home And Lifestyle,47.0,2.0,2023-07-14,16:57:00,Ewallet,8.0,0.48,94.0
2158,Walm015,Grand Prairie,Fashion Accessories,39.0,2.0,2022-08-04,19:03:00,Ewallet,6.0,0.48,78.0
2159,Walm076,Huntsville,Home And Lifestyle,19.0,1.0,2022-03-10,06:29:00,Ewallet,7.0,0.33,19.0
2160,Walm066,Grapevine,Fashion Accessories,69.0,3.0,2023-09-13,18:32:00,Ewallet,9.0,0.33,207.0
2161,Walm018,Frisco,Home And Lifestyle,81.0,3.0,2022-02-07,09:52:00,Ewallet,6.0,0.48,243.0
2162,Walm044,Pharr,Fashion Accessories,25.0,3.0,2020-03-19,08:29:00,Ewallet,6.0,0.48,75.0
